user_id,occurred_at,experiment,experiment_group,location,device
8850,02-06-2014 15:12,publisher_update,control_group,Mexico,macbook pro
8856,14-06-2014 18:15,publisher_update,test_group,United States,kindle fire
8862,16-06-2014 9:31,publisher_update,control_group,Brazil,ipad air
8863,09-06-2014 9:31,publisher_update,control_group,Saudi Arabia,ipad air
8867,23-06-2014 9:31,publisher_update,test_group,Mexico,lenovo thinkpad
8870,30-06-2014 9:31,publisher_update,control_group,United Kingdom,macbook pro
8874,04-06-2014 8:26,publisher_update,test_group,Switzerland,iphone 4s
8878,09-06-2014 9:31,publisher_update,control_group,Pakistan,macbook air
8880,22-06-2014 7:19,publisher_update,control_group,United States,dell inspiron notebook
8887,02-06-2014 9:31,publisher_update,control_group,Netherlands,nexus 10
8903,23-06-2014 9:31,publisher_update,control_group,India,hp pavilion desktop
8914,09-06-2014 9:31,publisher_update,control_group,Hong Kong,lenovo thinkpad
8919,21-06-2014 7:41,publisher_update,test_group,Japan,macbook pro
8925,10-06-2014 9:31,publisher_update,control_group,Pakistan,nokia lumia 635
8928,24-06-2014 9:31,publisher_update,test_group,Saudi Arabia,macbook pro
8937,03-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
8944,17-06-2014 9:31,publisher_update,test_group,India,nexus 7
8945,10-06-2014 9:31,publisher_update,control_group,Germany,macbook air
8946,04-06-2014 15:49,publisher_update,test_group,France,acer aspire notebook
8953,24-06-2014 9:31,publisher_update,control_group,Switzerland,ipad air
8961,10-06-2014 9:31,publisher_update,control_group,Korea,ipad mini
8971,11-06-2014 9:31,publisher_update,test_group,India,samsung galaxy s4
8975,11-06-2014 9:31,publisher_update,control_group,France,ipad air
8986,04-06-2014 9:31,publisher_update,test_group,India,nexus 10
8988,26-06-2014 7:11,publisher_update,control_group,Australia,macbook air
9012,07-06-2014 9:58,publisher_update,control_group,United Arab Emirates,macbook pro
9014,04-06-2014 9:31,publisher_update,control_group,Korea,macbook pro
9026,12-06-2014 9:31,publisher_update,control_group,United States,dell inspiron notebook
9029,26-06-2014 9:31,publisher_update,control_group,South Africa,macbook air
9033,19-06-2014 9:31,publisher_update,test_group,Switzerland,nexus 5
9034,05-06-2014 9:31,publisher_update,control_group,United Kingdom,iphone 4s
9036,05-06-2014 9:31,publisher_update,test_group,Japan,nexus 10
9040,05-06-2014 9:44,publisher_update,control_group,United States,macbook air
9044,05-06-2014 9:31,publisher_update,test_group,Netherlands,macbook air
9045,19-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
9051,04-06-2014 19:52,publisher_update,test_group,Japan,iphone 5
9061,19-06-2014 9:31,publisher_update,control_group,Australia,htc one
9065,17-06-2014 17:50,publisher_update,test_group,United States,samsung galaxy s4
9073,07-06-2014 8:58,publisher_update,control_group,United States,macbook pro
9078,28-06-2014 14:50,publisher_update,test_group,United States,hp pavilion desktop
9081,13-06-2014 9:31,publisher_update,control_group,Norway,macbook air
9087,27-06-2014 9:31,publisher_update,control_group,Saudi Arabia,dell inspiron notebook
9106,06-06-2014 9:31,publisher_update,control_group,Mexico,dell inspiron notebook
9108,13-06-2014 9:31,publisher_update,control_group,Spain,asus chromebook
9110,02-06-2014 9:04,publisher_update,test_group,United States,asus chromebook
9126,16-06-2014 23:44,publisher_update,test_group,France,lenovo thinkpad
9130,23-06-2014 9:31,publisher_update,test_group,United Arab Emirates,iphone 5s
9141,16-06-2014 9:31,publisher_update,control_group,Brazil,asus chromebook
9144,03-06-2014 14:08,publisher_update,control_group,France,macbook pro
9155,20-06-2014 18:13,publisher_update,test_group,Thailand,iphone 5s
9159,09-06-2014 5:40,publisher_update,control_group,United States,iphone 5
9170,30-06-2014 9:31,publisher_update,control_group,United States,macbook pro
9187,09-06-2014 9:31,publisher_update,control_group,United States,macbook pro
9189,06-06-2014 7:26,publisher_update,control_group,Belgium,macbook air
9193,17-06-2014 9:31,publisher_update,control_group,United States,dell inspiron notebook
9205,01-06-2014 17:58,publisher_update,control_group,United Kingdom,lenovo thinkpad
9231,03-06-2014 9:31,publisher_update,test_group,United States,asus chromebook
9238,02-06-2014 15:05,publisher_update,test_group,Russia,samsung galaxy note
9242,04-06-2014 8:00,publisher_update,test_group,Venezuela,macbook pro
9243,07-06-2014 17:59,publisher_update,control_group,Japan,ipad mini
9251,07-06-2014 11:42,publisher_update,test_group,Indonesia,macbook pro
9262,24-06-2014 19:59,publisher_update,control_group,Spain,macbook pro
9267,11-06-2014 9:31,publisher_update,control_group,Norway,macbook pro
9275,04-06-2014 9:31,publisher_update,control_group,Iran,acer aspire notebook
9282,06-06-2014 17:35,publisher_update,control_group,United States,nokia lumia 635
9283,15-06-2014 17:08,publisher_update,control_group,Canada,nexus 5
9293,25-06-2014 9:31,publisher_update,control_group,United States,nexus 5
9297,19-06-2014 9:31,publisher_update,test_group,United States,iphone 5
9298,02-06-2014 9:42,publisher_update,test_group,Korea,ipad air
9300,27-06-2014 18:31,publisher_update,control_group,United States,macbook pro
9309,04-06-2014 15:29,publisher_update,test_group,Japan,iphone 5
9316,04-06-2014 9:59,publisher_update,control_group,Russia,macbook pro
9320,16-06-2014 14:01,publisher_update,test_group,Japan,amazon fire phone
9327,12-06-2014 9:31,publisher_update,test_group,Italy,nexus 5
9330,05-06-2014 17:34,publisher_update,control_group,United States,iphone 5
9343,13-06-2014 9:31,publisher_update,control_group,Australia,htc one
9348,06-06-2014 9:31,publisher_update,test_group,United States,asus chromebook
9351,13-06-2014 9:31,publisher_update,control_group,United States,macbook air
9364,01-06-2014 8:59,publisher_update,control_group,Canada,iphone 5
9365,04-06-2014 9:54,publisher_update,control_group,United States,macbook air
9385,05-06-2014 9:55,publisher_update,control_group,United States,macbook air
9390,20-06-2014 9:31,publisher_update,test_group,United States,iphone 5s
9393,18-06-2014 13:02,publisher_update,test_group,Pakistan,hp pavilion desktop
9412,09-06-2014 9:31,publisher_update,control_group,Japan,nexus 5
9415,16-06-2014 9:31,publisher_update,control_group,United States,ipad mini
9419,02-06-2014 9:31,publisher_update,test_group,India,iphone 5
9421,02-06-2014 9:31,publisher_update,test_group,United States,macbook pro
9423,30-06-2014 9:30,publisher_update,control_group,India,iphone 4s
9424,09-06-2014 9:31,publisher_update,control_group,Brazil,macbook pro
9425,05-06-2014 8:35,publisher_update,test_group,United States,dell inspiron notebook
9433,30-06-2014 9:31,publisher_update,test_group,Russia,iphone 5s
9435,16-06-2014 9:31,publisher_update,test_group,Thailand,dell inspiron notebook
9440,14-06-2014 11:16,publisher_update,test_group,Canada,lenovo thinkpad
9449,26-06-2014 11:05,publisher_update,test_group,United States,macbook air
9457,23-06-2014 9:31,publisher_update,control_group,Japan,macbook air
9461,02-06-2014 9:31,publisher_update,control_group,Germany,iphone 4s
9464,01-06-2014 10:49,publisher_update,test_group,Saudi Arabia,kindle fire
9470,26-06-2014 10:38,publisher_update,control_group,Singapore,macbook pro
9476,09-06-2014 9:31,publisher_update,control_group,Canada,asus chromebook
9485,06-06-2014 17:08,publisher_update,control_group,Egypt,iphone 5s
9495,03-06-2014 9:31,publisher_update,test_group,Spain,nexus 10
9505,17-06-2014 6:24,publisher_update,control_group,Korea,macbook pro
9523,17-06-2014 9:31,publisher_update,test_group,United Kingdom,iphone 5
9529,02-06-2014 7:48,publisher_update,test_group,Brazil,iphone 4s
9535,11-06-2014 9:31,publisher_update,test_group,Japan,windows surface
9539,08-06-2014 8:52,publisher_update,test_group,United States,macbook pro
9548,18-06-2014 9:31,publisher_update,test_group,United States,samsung galaxy s4
9567,30-06-2014 17:46,publisher_update,control_group,Spain,macbook pro
9613,12-06-2014 19:06,publisher_update,control_group,Russia,mac mini
9616,03-06-2014 8:35,publisher_update,control_group,United States,ipad mini
9617,04-06-2014 5:24,publisher_update,control_group,Norway,iphone 5
9620,06-06-2014 9:31,publisher_update,test_group,Japan,nexus 5
9627,02-06-2014 9:34,publisher_update,control_group,Spain,mac mini
9636,06-06-2014 15:27,publisher_update,test_group,Turkey,acer aspire desktop
9639,10-06-2014 8:48,publisher_update,test_group,United States,macbook pro
9640,06-06-2014 9:31,publisher_update,control_group,India,macbook pro
9644,05-06-2014 17:24,publisher_update,test_group,Denmark,iphone 4s
9645,04-06-2014 10:31,publisher_update,control_group,Netherlands,nexus 7
9651,06-06-2014 17:31,publisher_update,test_group,France,windows surface
9652,04-06-2014 16:27,publisher_update,test_group,Nigeria,nexus 5
9658,15-06-2014 13:03,publisher_update,test_group,Egypt,iphone 4s
9659,16-06-2014 10:21,publisher_update,control_group,Mexico,acer aspire notebook
9670,05-06-2014 9:05,publisher_update,control_group,United States,hp pavilion desktop
9674,02-06-2014 15:34,publisher_update,control_group,United States,iphone 5
9676,05-06-2014 14:36,publisher_update,control_group,Belgium,iphone 5
9678,09-06-2014 9:31,publisher_update,control_group,Germany,iphone 4s
9685,06-06-2014 7:43,publisher_update,control_group,France,macbook air
9687,04-06-2014 9:35,publisher_update,test_group,Australia,macbook pro
9688,02-06-2014 9:31,publisher_update,test_group,Brazil,kindle fire
9696,30-06-2014 9:31,publisher_update,control_group,Italy,nexus 10
9703,30-06-2014 9:31,publisher_update,test_group,France,lenovo thinkpad
9706,02-06-2014 9:31,publisher_update,test_group,Korea,macbook air
9707,09-06-2014 9:31,publisher_update,test_group,Switzerland,macbook pro
9710,02-06-2014 9:31,publisher_update,control_group,United States,macbook pro
9713,02-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
9716,07-06-2014 14:52,publisher_update,test_group,Austria,iphone 4s
9720,09-06-2014 9:31,publisher_update,test_group,France,mac mini
9725,23-06-2014 9:31,publisher_update,test_group,United States,ipad mini
9730,09-06-2014 9:31,publisher_update,control_group,Russia,macbook pro
9736,03-06-2014 15:29,publisher_update,test_group,Japan,lenovo thinkpad
9739,02-06-2014 15:37,publisher_update,test_group,Iran,ipad mini
9741,02-06-2014 9:31,publisher_update,control_group,Indonesia,macbook air
9744,16-06-2014 9:31,publisher_update,control_group,United States,asus chromebook
9745,28-06-2014 10:15,publisher_update,test_group,Malaysia,iphone 5
9747,03-06-2014 13:12,publisher_update,control_group,Thailand,macbook air
9753,03-06-2014 17:25,publisher_update,test_group,Germany,samsung galaxy s4
9755,06-06-2014 15:57,publisher_update,control_group,Denmark,nexus 10
9758,14-06-2014 19:55,publisher_update,test_group,Germany,dell inspiron notebook
9759,17-06-2014 9:31,publisher_update,control_group,Korea,acer aspire desktop
9763,25-06-2014 1:38,publisher_update,test_group,Russia,lenovo thinkpad
9765,10-06-2014 9:31,publisher_update,control_group,France,hp pavilion desktop
9766,02-06-2014 7:10,publisher_update,control_group,United States,lenovo thinkpad
9768,24-06-2014 9:31,publisher_update,control_group,Japan,htc one
9771,23-06-2014 9:53,publisher_update,control_group,Canada,iphone 5
9775,05-06-2014 11:49,publisher_update,control_group,Japan,macbook pro
9780,24-06-2014 9:31,publisher_update,control_group,United States,nexus 5
9785,05-06-2014 8:26,publisher_update,test_group,India,dell inspiron desktop
9787,04-06-2014 11:12,publisher_update,test_group,Germany,lenovo thinkpad
9800,03-06-2014 3:27,publisher_update,test_group,United Kingdom,macbook pro
9801,20-06-2014 15:09,publisher_update,control_group,Israel,iphone 5
9803,10-06-2014 9:31,publisher_update,test_group,United Kingdom,dell inspiron notebook
9805,03-06-2014 9:31,publisher_update,control_group,Japan,nexus 5
9815,04-06-2014 10:44,publisher_update,test_group,Canada,lenovo thinkpad
9816,04-06-2014 9:31,publisher_update,control_group,Canada,ipad air
9827,25-06-2014 9:31,publisher_update,test_group,Australia,macbook pro
9841,11-06-2014 8:16,publisher_update,test_group,France,dell inspiron notebook
9843,25-06-2014 9:31,publisher_update,control_group,Japan,htc one
9846,01-06-2014 14:09,publisher_update,test_group,United States,iphone 5s
9854,04-06-2014 14:37,publisher_update,test_group,United States,samsung galaxy s4
9861,26-06-2014 9:10,publisher_update,control_group,Ireland,samsung galaxy s4
9863,03-06-2014 0:00,publisher_update,test_group,Philippines,nexus 5
9869,03-06-2014 11:16,publisher_update,control_group,Indonesia,acer aspire notebook
9871,09-06-2014 14:31,publisher_update,control_group,Russia,lenovo thinkpad
9872,26-06-2014 9:31,publisher_update,test_group,Russia,acer aspire desktop
9875,05-06-2014 9:31,publisher_update,control_group,France,samsung galaxy s4
9876,02-06-2014 7:14,publisher_update,test_group,United States,nexus 7
9884,06-06-2014 12:57,publisher_update,control_group,Mexico,lenovo thinkpad
9887,04-06-2014 17:57,publisher_update,control_group,United States,lenovo thinkpad
9890,19-06-2014 9:31,publisher_update,control_group,France,samsung galaxy s4
9897,05-06-2014 9:31,publisher_update,test_group,United States,lenovo thinkpad
9901,12-06-2014 9:31,publisher_update,control_group,Italy,macbook pro
9903,05-06-2014 9:31,publisher_update,test_group,United States,lenovo thinkpad
9917,26-06-2014 9:31,publisher_update,test_group,India,iphone 4s
9939,20-06-2014 9:31,publisher_update,control_group,Korea,lenovo thinkpad
9941,06-06-2014 9:31,publisher_update,test_group,Sweden,samsung galaxy s4
9958,04-06-2014 21:15,publisher_update,control_group,United States,lenovo thinkpad
9967,02-06-2014 9:39,publisher_update,test_group,France,macbook pro
9968,06-06-2014 11:02,publisher_update,control_group,Brazil,nokia lumia 635
9972,16-06-2014 9:31,publisher_update,test_group,United States,acer aspire notebook
9980,23-06-2014 14:01,publisher_update,control_group,Indonesia,iphone 5s
9987,02-06-2014 9:31,publisher_update,control_group,United States,lenovo thinkpad
9991,23-06-2014 9:31,publisher_update,control_group,Brazil,macbook pro
10006,06-06-2014 11:06,publisher_update,control_group,United States,nokia lumia 635
10010,01-06-2014 16:56,publisher_update,control_group,Philippines,macbook air
10021,02-06-2014 9:31,publisher_update,test_group,United States,nexus 7
10029,30-06-2014 9:31,publisher_update,test_group,Netherlands,lenovo thinkpad
10034,02-06-2014 9:31,publisher_update,test_group,United Kingdom,iphone 5
10044,23-06-2014 9:31,publisher_update,control_group,United States,acer aspire notebook
10054,02-06-2014 14:01,publisher_update,test_group,Poland,macbook pro
10055,02-06-2014 9:31,publisher_update,control_group,United States,samsumg galaxy tablet
10061,04-06-2014 11:02,publisher_update,control_group,Spain,nexus 5
10071,03-06-2014 9:31,publisher_update,control_group,Portugal,asus chromebook
10074,02-06-2014 1:44,publisher_update,control_group,United States,windows surface
